Handle,ObjType,Content,Layer,Extra,Label
C413C2,BlockReference,Temp_Area_Small_Pink,P-100m WELL BORE BUFFER,0.99958654,True
C4A9E0,MText,4 W/C's @ 7.5m Spacing,L-BD,9.99586540000002,True
C4A9E1,MText,4 W/C's @ 7.5m Spacing,L-BD,9.99586540000002,True
C536AB,MText,CNRL 13-36 (Surface) MSL 140487,F-WS-T,9.999999999999597,True
C5515A,MText,349°31'55'' 252.80,L-BD1,9.995865399999888,True
C5515B,MText,259°31'55'' 223.60,L-BD1,9.995865399999888,True
C55DC3,MText,223.60 79°31'55'',L-BD1,9.995865399999888,True
C57032,BlockReference,TEMP,L-MON,4.997932699999944,True
C57033,BlockReference,TEMP,L-MON,4.997932699999944,True
C57034,BlockReference,TEMP,L-MON,4.997932699999944,True
C57244,BlockReference,TEMP,L-MON,4.9979326999999465,True
C57245,BlockReference,TEMP,L-MON,4.9979326999999465,True
C57246,BlockReference,TEMP,L-MON,4.9979326999999465,True
C57247,BlockReference,TEMP,L-MON,4.9979326999999465,True
C57248,BlockReference,TEMP,L-MON,4.9979326999999465,True
C5724A,BlockReference,TEMP,L-MON,4.9979326999999465,True
C573AC,MText,166°04'35'' 116.14 (Tie),L-BD,9.995865399999893,True
C58150,BlockReference,TEMP,L-MON,4.9979326999999465,True
C58151,BlockReference,TEMP,L-MON,4.9979326999999465,True
C58152,BlockReference,TEMP,L-MON,4.9979326999999465,True
C58154,BlockReference,plspike,L-MON,4.9979326999999465,True
C5B8FF,MText,100m FNC Buffer,P-BUFFER-T,9.995865399999984,True
C71459,BlockReference,wa,0,0.99958654,True
C7145C,MText,W/C 12-3 (HZ),L-BD,9.995865400000065,True
C79083,BlockReference,WC,L-MON,4.9979326999999785,True
C79084,BlockReference,WC,L-MON,4.9979326999999785,True
C79085,BlockReference,WC,L-MON,4.9979326999999785,True
C79086,BlockReference,WC,L-MON,4.9979326999999785,True
C79087,BlockReference,WC,L-MON,4.9979326999999785,True
C79088,BlockReference,WC,L-MON,4.9979326999999785,True
C79089,BlockReference,WC,L-MON,4.9979326999999785,True
C7908A,BlockReference,WC,L-MON,4.9979326999999785,True
C7A4AA,BlockReference,plspike,L-MON,4.9979326999999785,True
C7A4AB,BlockReference,plspike,L-MON,4.9979326999999785,True
C7A4AC,BlockReference,plspike,L-MON,4.9979326999999785,True
C7A4CB,BlockReference,plspike,L-MON,4.9979326999999785,True
C7A4CC,BlockReference,plspike,L-MON,4.9979326999999785,True
C7A4CD,BlockReference,plspike,L-MON,4.9979326999999785,True
C7A4CE,BlockReference,plspike,L-MON,4.9979326999999785,True
C7A4CF,BlockReference,WC,L-MON,4.9979326999999785,True
C7A4D0,BlockReference,WC,L-MON,4.9979326999999785,True
C7A4D1,BlockReference,WC,L-MON,4.9979326999999785,True
C7A4D2,BlockReference,WC,L-MON,4.9979326999999785,True
C7A4D7,BlockReference,WC,L-MON,4.9979326999999785,True
C7A4D8,BlockReference,WC,L-MON,4.9979326999999785,True
C7A4D9,BlockReference,WC,L-MON,4.9979326999999785,True
C7A4DA,BlockReference,WC,L-MON,4.9979326999999785,True
C8AC78,BlockReference,L-SECLBL,L-SECLBL,1,True
C8AC7E,BlockReference,L-SECLBL,L-SECLBL,1,True
C8C8D4,BlockReference,BH-Existing,AS-DRILL-T,4.999999999999995,True
C8C8D7,BlockReference,BH-Existing,AS-DRILL-T,4.999999999999995,True
C8C8E0,BlockReference,BH-Existing,AS-DRILL-T,4.999999999999995,True
C8C8F2,BlockReference,BH-Existing,AS-DRILL-T,4.999999999999995,True
C8C96E,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C971,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C97A,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C986,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C989,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C98F,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C992,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C995,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C998,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C99B,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C99E,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8C9A1,BlockReference,GAS,F-WS-S,4.999999999999995,True
C8E648,MText,UNSURVEYED TERRITORY,C-SYMBOL,15.992031300481548,True
C8E8D8,MText,Twp. 65,D-TXT,41.97908216376393,True
C8E8D9,MText,Twp. 66,D-TXT,41.97908216376393,True
C8E8DA,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8E924,BlockReference,Gabd,F-WS-S,14.999999999999986,True
C8E927,BlockReference,WC,L-MON,14.999999999999986,True
C8E928,BlockReference,WC,L-MON,14.999999999999986,True
C8E929,BlockReference,WC,L-MON,14.999999999999986,True
C8E92A,BlockReference,WC,L-MON,14.999999999999986,True
C8E92B,BlockReference,WC,L-MON,14.999999999999986,True
C8E92C,BlockReference,WC,L-MON,14.999999999999986,True
C8E92D,BlockReference,WC,L-MON,14.999999999999986,True
C8E92E,BlockReference,WC,L-MON,14.999999999999986,True
C8E984,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8E98A,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8E997,BlockReference,BH-Existing,AS-DRILL-T,14.999999999999986,True
C8E99A,BlockReference,BH-Existing,AS-DRILL-T,14.999999999999986,True
C8E99D,BlockReference,BH-Existing,AS-DRILL-T,14.999999999999986,True
C8E9AC,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8E9AF,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8E9B2,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8E9B8,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8E9BB,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8E9BE,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8E9C1,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8E9DB,BlockReference,plbh,L-MON,14.999999999999986,True
C8E9DC,BlockReference,plbh,L-MON,14.999999999999986,True
C8E9DD,BlockReference,plbh,L-MON,14.999999999999986,True
C8E9DE,BlockReference,plbh,L-MON,14.999999999999986,True
C8E9DF,BlockReference,plbh,L-MON,14.999999999999986,True
C8E9E0,BlockReference,plbh,L-MON,14.999999999999986,True
C8E9E1,BlockReference,plbh,L-MON,14.999999999999986,True
C8E9E4,MText,Twp. 65,D-TXT,41.97908216376393,True
C8E9E5,MText,Twp. 66,D-TXT,41.97908216376393,True
C8EB36,MText,Twp. 65,D-TXT,41.97908216376393,True
C8EB37,MText,Twp. 66,D-TXT,41.97908216376393,True
C8EB39,MText,CNRL 15-10 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EB3A,MText,CNRL 16-10 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EB3B,MText,CNRL 13-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EB3C,MText,CNRL 14-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EB3D,MText,CNRL 6-2 (DD),DETAIL-HZ-Existing,29.99999999999997,True
C8EB3E,MText,CNRL 15-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EB3F,MText,CNRL 16-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EC92,MText,CNRL 13-1 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EC93,MText,CNRL 14-1 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EC94,MText,CNRL 6-1 (Abd.),DETAIL-HZ-Existing,29.99999999999997,True
C8EC97,MText,CNRL 13-12 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EC98,MText,CNRL 14-12 (HZ),DRILL-T,29.99999999999997,True
C8EC99,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8EC9D,MText,CNRL 15-12 (HZ),DRILL-T,29.99999999999997,True
C8EDEC,BlockReference,plbh,L-MON,14.999999999999986,True
C8EDED,BlockReference,plbh,L-MON,14.999999999999986,True
C8EDEE,BlockReference,plbh,L-MON,14.999999999999986,True
C8EDEF,BlockReference,plbh,L-MON,14.999999999999986,True
C8EDF0,BlockReference,plbh,L-MON,14.999999999999986,True
C8EDF1,BlockReference,plbh,L-MON,14.999999999999986,True
C8EDF2,BlockReference,plbh,L-MON,14.999999999999986,True
C8EE0E,MText,Twp. 65,D-TXT,41.97908216376393,True
C8EE0F,MText,Twp. 66,D-TXT,41.97908216376393,True
C8EE10,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8EE19,MText,L.S. 3,L-SECTION-LSD,29.999999999999254,True
C8EE1B,MText,L.S. 4,L-SECTION-LSD,29.999999999999254,True
C8EE1D,MText,L.S. 6,L-SECTION-LSD,29.999999999999254,True
C8EE1F,MText,L.S. 5,L-SECTION-LSD,29.999999999999254,True
C8EE27,BlockReference,Gabd,F-WS-S,14.999999999999986,True
C8EE7D,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8EE83,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8EE96,BlockReference,BH-Existing,AS-DRILL-T,14.999999999999986,True
C8EEA7,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8EEAA,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8EEAD,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8EEB0,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8EEB3,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8EEB7,BlockReference,plbh,L-MON,14.999999999999986,True
C8EEBE,MText,Twp. 65,D-TXT,41.97908216376393,True
C8EEBF,MText,Twp. 66,D-TXT,41.97908216376393,True
C8EEF0,BlockReference,WC,L-MON,14.999999999999986,True
C8EEF1,BlockReference,WC,L-MON,14.999999999999986,True
C8EEF2,BlockReference,WC,L-MON,14.999999999999986,True
C8EEF3,BlockReference,WC,L-MON,14.999999999999986,True
C8EEF4,BlockReference,WC,L-MON,14.999999999999986,True
C8EEF5,BlockReference,WC,L-MON,14.999999999999986,True
C8EEF6,BlockReference,WC,L-MON,14.999999999999986,True
C8EEF7,BlockReference,WC,L-MON,14.999999999999986,True
C8EEF9,MText,Twp. 65,D-TXT,41.97908216376393,True
C8EEFA,MText,Twp. 66,D-TXT,41.97908216376393,True
C8EEFC,MText,CNRL 15-10 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EEFD,MText,CNRL 16-10 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EEFE,MText,CNRL 13-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EEFF,MText,CNRL 14-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EF00,MText,CNRL 6-2 (DD),DETAIL-HZ-Existing,29.99999999999997,True
C8EF01,MText,CNRL 15-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EF02,MText,CNRL 16-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8EF0B,MText,CNRL 6-1 (Abd.),DETAIL-HZ-Existing,29.99999999999997,True
C8EF1B,BlockReference,plbh,L-MON,14.999999999999986,True
C8F030,MText,CNRL 13-1 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F031,MText,CNRL 14-1 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F034,MText,L.S. 1,L-SECTION-LSD,29.98759619999999,True
C8F035,MText,L.S. 2,L-SECTION-LSD,29.98759619999999,True
C8F037,MText,L.S. 8,L-SECTION-LSD,29.98759619999999,True
C8F038,MText,L.S. 7,L-SECTION-LSD,29.98759619999999,True
C8F03C,MText,L.S. 3,L-SECTION-LSD,29.98759619999999,True
C8F03E,MText,L.S. 4,L-SECTION-LSD,29.98759619999999,True
C8F040,MText,L.S. 6,L-SECTION-LSD,29.98759619999999,True
C8F042,MText,L.S. 5,L-SECTION-LSD,29.98759619999999,True
C8F194,MText,L.S. 3,L-SECTION-LSD,29.98759619999999,True
C8F196,MText,L.S. 4,L-SECTION-LSD,29.98759619999999,True
C8F198,MText,L.S. 6,L-SECTION-LSD,29.98759619999999,True
C8F19A,MText,L.S. 5,L-SECTION-LSD,29.98759619999999,True
C8F19C,MText,L.S. 1,L-SECTION-LSD,29.98759619999999,True
C8F19D,MText,L.S. 2,L-SECTION-LSD,29.98759619999999,True
C8F19F,MText,L.S. 8,L-SECTION-LSD,29.98759619999999,True
C8F1A0,MText,L.S. 7,L-SECTION-LSD,29.98759619999999,True
C8F1B9,MText,Twp. 65,D-TXT,41.97908216376393,True
C8F1BA,MText,Twp. 66,D-TXT,41.97908216376393,True
C8F1BB,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8F1C3,MText,L.S. 3,L-SECTION-LSD,29.999999999999254,True
C8F1C5,MText,L.S. 4,L-SECTION-LSD,29.999999999999254,True
C8F1C7,MText,L.S. 6,L-SECTION-LSD,29.999999999999254,True
C8F1C9,MText,L.S. 5,L-SECTION-LSD,29.999999999999254,True
C8F1D1,BlockReference,Gabd,F-WS-S,14.999999999999986,True
C8F20E,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8F214,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8F21D,BlockReference,BH-Existing,AS-DRILL-T,14.999999999999986,True
C8F22B,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8F22E,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8F231,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8F234,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8F237,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8F23B,BlockReference,plbh,L-MON,14.999999999999986,True
C8F23D,MText,Twp. 65,D-TXT,41.97908216376393,True
C8F23E,MText,Twp. 66,D-TXT,41.97908216376393,True
C8F26F,BlockReference,WC,L-MON,14.999999999999986,True
C8F270,BlockReference,WC,L-MON,14.999999999999986,True
C8F271,BlockReference,WC,L-MON,14.999999999999986,True
C8F272,BlockReference,WC,L-MON,14.999999999999986,True
C8F273,BlockReference,WC,L-MON,14.999999999999986,True
C8F274,BlockReference,WC,L-MON,14.999999999999986,True
C8F275,BlockReference,WC,L-MON,14.999999999999986,True
C8F276,BlockReference,WC,L-MON,14.999999999999986,True
C8F278,MText,Twp. 65,D-TXT,41.97908216376393,True
C8F279,MText,Twp. 66,D-TXT,41.97908216376393,True
C8F27B,MText,CNRL 15-10 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F27C,MText,CNRL 16-10 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F27D,MText,CNRL 13-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F27E,MText,CNRL 14-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F27F,MText,CNRL 6-2 (DD),DETAIL-HZ-Existing,29.99999999999997,True
C8F280,MText,CNRL 15-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F281,MText,CNRL 16-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F282,MText,CNRL 6-1 (Abd.),DETAIL-HZ-Existing,29.99999999999997,True
C8F284,BlockReference,plbh,L-MON,14.999999999999986,True
C8F286,MText,CNRL 13-1 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F287,MText,CNRL 14-1 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F28A,MText,L.S. 1,L-SECTION-LSD,29.98759619999999,True
C8F28B,MText,L.S. 2,L-SECTION-LSD,29.98759619999999,True
C8F28D,MText,L.S. 8,L-SECTION-LSD,29.98759619999999,True
C8F28E,MText,L.S. 7,L-SECTION-LSD,29.98759619999999,True
C8F292,MText,L.S. 3,L-SECTION-LSD,29.98759619999999,True
C8F294,MText,L.S. 4,L-SECTION-LSD,29.98759619999999,True
C8F296,MText,L.S. 6,L-SECTION-LSD,29.98759619999999,True
C8F298,MText,L.S. 5,L-SECTION-LSD,29.98759619999999,True
C8F29E,MText,L.S. 3,L-SECTION-LSD,29.98759619999999,True
C8F2A0,MText,L.S. 4,L-SECTION-LSD,29.98759619999999,True
C8F2A2,MText,L.S. 6,L-SECTION-LSD,29.98759619999999,True
C8F2A4,MText,L.S. 5,L-SECTION-LSD,29.98759619999999,True
C8F2A6,MText,L.S. 1,L-SECTION-LSD,29.98759619999999,True
C8F2A7,MText,L.S. 2,L-SECTION-LSD,29.98759619999999,True
C8F2A9,MText,L.S. 8,L-SECTION-LSD,29.98759619999999,True
C8F2AA,MText,L.S. 7,L-SECTION-LSD,29.98759619999999,True
C8F2C0,MText,Twp. 65,D-TXT,41.97908216376393,True
C8F2C1,MText,Twp. 66,D-TXT,41.97908216376393,True
C8F2C2,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8F2CA,MText,L.S. 3,L-SECTION-LSD,29.999999999999254,True
C8F2CC,MText,L.S. 4,L-SECTION-LSD,29.999999999999254,True
C8F2CE,MText,L.S. 6,L-SECTION-LSD,29.999999999999254,True
C8F2D0,MText,L.S. 5,L-SECTION-LSD,29.999999999999254,True
C8F2D8,BlockReference,Gabd,F-WS-S,14.999999999999986,True
C8F315,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8F31B,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8F324,BlockReference,BH-Existing,AS-DRILL-T,14.999999999999986,True
C8F332,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8F335,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8F338,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8F33B,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8F33E,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8F343,BlockReference,plbh,L-MON,14.999999999999986,True
C8F344,MText,Twp. 65,D-TXT,41.97908216376393,True
C8F345,MText,Twp. 66,D-TXT,41.97908216376393,True
C8F376,BlockReference,WC,L-MON,14.999999999999986,True
C8F377,BlockReference,WC,L-MON,14.999999999999986,True
C8F378,BlockReference,WC,L-MON,14.999999999999986,True
C8F379,BlockReference,WC,L-MON,14.999999999999986,True
C8F37A,BlockReference,WC,L-MON,14.999999999999986,True
C8F37B,BlockReference,WC,L-MON,14.999999999999986,True
C8F37C,BlockReference,WC,L-MON,14.999999999999986,True
C8F37D,BlockReference,WC,L-MON,14.999999999999986,True
C8F37F,MText,Twp. 65,D-TXT,41.97908216376393,True
C8F380,MText,Twp. 66,D-TXT,41.97908216376393,True
C8F382,MText,CNRL 15-10 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F383,MText,CNRL 16-10 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F384,MText,CNRL 13-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F385,MText,CNRL 14-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F386,MText,CNRL 6-2 (DD),DETAIL-HZ-Existing,29.99999999999997,True
C8F387,MText,CNRL 15-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F388,MText,CNRL 16-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F389,MText,CNRL 6-1 (Abd.),DETAIL-HZ-Existing,29.99999999999997,True
C8F38C,BlockReference,plbh,L-MON,14.999999999999986,True
C8F38D,MText,CNRL 13-1 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F38E,MText,CNRL 14-1 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8F391,MText,L.S. 1,L-SECTION-LSD,29.98759619999999,True
C8F392,MText,L.S. 2,L-SECTION-LSD,29.98759619999999,True
C8F394,MText,L.S. 8,L-SECTION-LSD,29.98759619999999,True
C8F395,MText,L.S. 7,L-SECTION-LSD,29.98759619999999,True
C8F399,MText,L.S. 3,L-SECTION-LSD,29.98759619999999,True
C8F39B,MText,L.S. 4,L-SECTION-LSD,29.98759619999999,True
C8F39D,MText,L.S. 6,L-SECTION-LSD,29.98759619999999,True
C8F39F,MText,L.S. 5,L-SECTION-LSD,29.98759619999999,True
C8F3A5,MText,L.S. 3,L-SECTION-LSD,29.98759619999999,True
C8F3A7,MText,L.S. 4,L-SECTION-LSD,29.98759619999999,True
C8F3A9,MText,L.S. 6,L-SECTION-LSD,29.98759619999999,True
C8F3AB,MText,L.S. 5,L-SECTION-LSD,29.98759619999999,True
C8F3AD,MText,L.S. 1,L-SECTION-LSD,29.98759619999999,True
C8F3AE,MText,L.S. 2,L-SECTION-LSD,29.98759619999999,True
C8F3B0,MText,L.S. 8,L-SECTION-LSD,29.98759619999999,True
C8F3B1,MText,L.S. 7,L-SECTION-LSD,29.98759619999999,True
C8F3BB,MText,DRILL PLAN 'A' SCALE 1:15000,DETAIL-T,59.97519239999998,True
C8F3BD,MText,DRILL PLAN 'B' SCALE 1:15000,DETAIL-T,59.97519239999998,True
C8F3BF,MText,DRILL PLAN 'C' SCALE 1:15000,DETAIL-T,59.97519239999998,True
C8F6B6,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8F6B8,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8F6BA,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8F969,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8F96B,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8F96D,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8F96F,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8F973,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8F975,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8FAC8,MText,NOTE: SEE INDIVIDUAL DRILL PAGES FOR ANTI COLLISION CONCERNS (100m Buffer),L-BD,29.98759619999999,True
C8FAE9,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8FAEB,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8FAED,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8FE41,MText,Twp. 65,D-TXT,41.97908216376393,True
C8FE42,MText,Twp. 66,D-TXT,41.97908216376393,True
C8FE43,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8FE4F,BlockReference,Gabd,F-WS-S,14.999999999999986,True
C8FEA1,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8FEA7,BlockReference,L-SECLBL,L-SECLBL,2.999999999999997,True
C8FEB4,BlockReference,BH-Existing,AS-DRILL-T,14.999999999999986,True
C8FEB7,BlockReference,BH-Existing,AS-DRILL-T,14.999999999999986,True
C8FECB,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8FECE,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8FED4,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8FED7,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8FEDD,BlockReference,plbh,L-MON,14.999999999999986,True
C8FF13,BlockReference,WC,L-MON,14.999999999999986,True
C8FF14,BlockReference,WC,L-MON,14.999999999999986,True
C8FF15,BlockReference,WC,L-MON,14.999999999999986,True
C8FF16,BlockReference,WC,L-MON,14.999999999999986,True
C8FF17,BlockReference,WC,L-MON,14.999999999999986,True
C8FF18,BlockReference,WC,L-MON,14.999999999999986,True
C8FF19,BlockReference,WC,L-MON,14.999999999999986,True
C8FF1A,BlockReference,WC,L-MON,14.999999999999986,True
C8FF1C,MText,Twp. 65,D-TXT,41.97908216376393,True
C8FF1D,MText,Twp. 66,D-TXT,41.97908216376393,True
C8FF1F,MText,CNRL 15-10 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8FF20,MText,CNRL 16-10 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8FF21,MText,CNRL 13-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8FF22,MText,CNRL 14-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8FF24,MText,CNRL 15-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8FF25,MText,CNRL 16-11 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8FF26,MText,CNRL 13-1 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8FF27,MText,CNRL 14-1 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8FF28,MText,CNRL 6-1 (Abd.),DETAIL-HZ-Existing,29.99999999999997,True
C8FF29,MText,CNRL 13-12 (HZ),DETAIL-HZ-Existing,29.99999999999997,True
C8FF2A,MText,CNRL 14-12 (HZ),DRILL-T,29.99999999999997,True
C8FF2B,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8FF2E,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8FF31,BlockReference,GAS,F-WS-S,14.999999999999986,True
C8FF35,MText,CNRL 15-12 (HZ),DRILL-T,29.99999999999997,True
C8FF3A,BlockReference,plbh,L-MON,14.999999999999986,True
C8FF56,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8FF58,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C8FF5A,MText,UNSURVEYED TERRITORY,C-SYMBOL,35.98207042608348,True
C900CD,MText,L.S. 3,L-SECTION-LSD,29.999999999999254,True
C900CF,MText,L.S. 4,L-SECTION-LSD,29.999999999999254,True
C900D1,MText,L.S. 6,L-SECTION-LSD,29.999999999999254,True
C900D3,MText,L.S. 5,L-SECTION-LSD,29.999999999999254,True
C900DA,MText,L.S. 1,L-SECTION-LSD,29.98759619999999,True
C900DB,MText,L.S. 2,L-SECTION-LSD,29.98759619999999,True
C900DD,MText,L.S. 8,L-SECTION-LSD,29.98759619999999,True
C900DE,MText,L.S. 7,L-SECTION-LSD,29.98759619999999,True
C900E0,MText,L.S. 11,L-SECTION-LSD,29.98759619999999,True
C900E2,MText,L.S. 12,L-SECTION-LSD,29.98759619999999,True
C900E4,MText,L.S. 14,L-SECTION-LSD,29.98759619999999,True
C900E5,MText,L.S. 13,L-SECTION-LSD,29.98759619999999,True
